# ppt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco101,eco102,eco103,eco104,eco105,eco201,eco202,eco203,eco204,eco205,eco301,eco302,eco303,eco304,eco305,eco401,eco402,eco403,eco404,eco405,eco501,eco502,eco503,eco504,eco505,eco101,eco102,eco103,eco104,eco105,eco201,eco202,eco203,eco204,eco205,eco301,eco302,eco303,eco304,eco305,eco401,eco402,eco403,eco404,eco405,eco501,eco502,eco503,eco504,eco505,eco101,eco102,eco103,eco104,eco105,eco201,eco202,eco203,eco204,eco205,eco301,eco302,eco303,eco304,eco305,eco401,eco402,eco403,eco404,eco405,eco501,eco502,eco503,eco504,eco505
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm)
1982-05-21T00:00:00Z,3.2324288,2.631269,3.1634877,1.1217793,-1.5446945,3.2324288,2.631269,3.1634877,1.1217793,-1.5446945,3.2324288,2.631269,3.1634877,1.1217793,-1.5446945,3.2324288,2.631269,3.1634877,1.1217793,-1.5446945,3.2324288,2.631269,3.1634877,1.1217793,-1.5446945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-22T00:00:00Z,3.4245574,1.9288424,2.3863006,2.7618167,0.9996189,3.4245574,1.9288424,2.3863006,2.7618167,0.9996189,3.4245574,1.9288424,2.3863006,2.7618167,0.9996189,3.4245574,1.9288424,2.3863006,2.7618167,0.9996189,3.4245574,1.9288424,2.3863006,2.7618167,0.9996189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-23T00:00:00Z,0.7461913,0.3266402,1.1207533,0.6002519,-1.0695878,0.7461913,0.3266402,1.1207533,0.6002519,-1.0695878,0.7461913,0.3266402,1.1207533,0.6002519,-1.0695878,0.7461913,0.3266402,1.1207533,0.6002519,-1.0695878,0.7461913,0.3266402,1.1207533,0.6002519,-1.0695878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-24T00:00:00Z,2.283577,0.7185921,0.43413386,-0.07197195,-1.8229109,2.283577,0.7185921,0.43413386,-0.07197195,-1.8229109,2.283577,0.7185921,0.43413386,-0.07197195,-1.8229109,2.283577,0.7185921,0.43413386,-0.07197195,-1.8229109,2.283577,0.7185921,0.43413386,-0.07197195,-1.8229109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-25T00:00:00Z,0.41436562,-0.14886817,0.59273297,1.1267787,-0.8212214,0.41436562,-0.14886817,0.59273297,1.1267787,-0.8212214,0.41436562,-0.14886817,0.59273297,1.1267787,-0.8212214,0.41436562,-0.14886817,0.59273297,1.1267787,-0.8212214,0.41436562,-0.14886817,0.59273297,1.1267787,-0.8212214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-26T00:00:00Z,0.8673392,-1.0673561,-1.5888739,-0.17202444,-1.1391732,0.8673392,-1.0673561,-1.5888739,-0.17202444,-1.1391732,0.8673392,-1.0673561,-1.5888739,-0.17202444,-1.1391732,0.8673392,-1.0673561,-1.5888739,-0.17202444,-1.1391732,0.8673392,-1.0673561,-1.5888739,-0.17202444,-1.1391732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-27T00:00:00Z,-2.2379556,-2.338461,-1.0234896,-1.2049234,-2.2801304,-2.2379556,-2.338461,-1.0234896,-1.2049234,-2.2801304,-2.2379556,-2.338461,-1.0234896,-1.2049234,-2.2801304,-2.2379556,-2.338461,-1.0234896,-1.2049234,-2.2801304,-2.2379556,-2.338461,-1.0234896,-1.2049234,-2.2801304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-28T00:00:00Z,-2.780405,-3.202389,-2.3975997,-1.0534122,-2.4112084,-2.780405,-3.202389,-2.3975997,-1.0534122,-2.4112084,-2.780405,-3.202389,-2.3975997,-1.0534122,-2.4112084,-2.780405,-3.202389,-2.3975997,-1.0534122,-2.4112084,-2.780405,-3.202389,-2.3975997,-1.0534122,-2.4112084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-29T00:00:00Z,-3.4791932,-4.6372356,-4.3825765,-3.6425674,-5.1437864,-3.4791932,-4.6372356,-4.3825765,-3.6425674,-5.1437864,-3.4791932,-4.6372356,-4.3825765,-3.6425674,-5.1437864,-3.4791932,-4.6372356,-4.3825765,-3.6425674,-5.1437864,-3.4791932,-4.6372356,-4.3825765,-3.6425674,-5.1437864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-30T00:00:00Z,-2.7071826,-2.8443723,-1.5456804,-3.2333896,-4.834374,-2.7071826,-2.8443723,-1.5456804,-3.2333896,-4.834374,-2.7071826,-2.8443723,-1.5456804,-3.2333896,-4.834374,-2.7071826,-2.8443723,-1.5456804,-3.2333896,-4.834374,-2.7071826,-2.8443723,-1.5456804,-3.2333896,-4.834374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-05-31T00:00:00Z,2.3145132,1.899337,2.808028,1.5170207,0.053749774,2.3145132,1.899337,2.808028,1.5170207,0.053749774,2.3145132,1.899337,2.808028,1.5170207,0.053749774,2.3145132,1.899337,2.808028,1.5170207,0.053749774,2.3145132,1.899337,2.808028,1.5170207,0.053749774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-01T00:00:00Z,4.500936,2.4937096,1.5359325,2.6550405,1.5846943,4.500936,2.4937096,1.5359325,2.6550405,1.5846943,4.500936,2.4937096,1.5359325,2.6550405,1.5846943,4.500936,2.4937096,1.5359325,2.6550405,1.5846943,4.500936,2.4937096,1.5359325,2.6550405,1.5846943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-02T00:00:00Z,0.22620249,-0.7091319,-0.35586897,-0.5141778,-1.6785425,0.22620249,-0.7091319,-0.35586897,-0.5141778,-1.6785425,0.22620249,-0.7091319,-0.35586897,-0.5141778,-1.6785425,0.22620249,-0.7091319,-0.35586897,-0.5141778,-1.6785425,0.22620249,-0.7091319,-0.35586897,-0.5141778,-1.6785425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-03T00:00:00Z,4.112193,1.6937656,0.8775133,1.4815545,0.35866264,4.112193,1.6937656,0.8775133,1.4815545,0.35866264,4.112193,1.6937656,0.8775133,1.4815545,0.35866264,4.112193,1.6937656,0.8775133,1.4815545,0.35866264,4.112193,1.6937656,0.8775133,1.4815545,0.35866264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-04T00:00:00Z,0.7117513,-0.3323777,-0.52444386,-0.61007416,-1.9745452,0.7117513,-0.3323777,-0.52444386,-0.61007416,-1.9745452,0.7117513,-0.3323777,-0.52444386,-0.61007416,-1.9745452,0.7117513,-0.3323777,-0.52444386,-0.61007416,-1.9745452,0.7117513,-0.3323777,-0.52444386,-0.61007416,-1.9745452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-05T00:00:00Z,0.99432117,-0.7018619,-1.6824236,-1.0503664,-2.4255402,0.99432117,-0.7018619,-1.6824236,-1.0503664,-2.4255402,0.99432117,-0.7018619,-1.6824236,-1.0503664,-2.4255402,0.99432117,-0.7018619,-1.6824236,-1.0503664,-2.4255402,0.99432117,-0.7018619,-1.6824236,-1.0503664,-2.4255402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-06T00:00:00Z,-2.2144327,-2.227931,-1.1021616,-1.0102224,-2.1308033,-2.2144327,-2.227931,-1.1021616,-1.0102224,-2.1308033,-2.2144327,-2.227931,-1.1021616,-1.0102224,-2.1308033,-2.2144327,-2.227931,-1.1021616,-1.0102224,-2.1308033,-2.2144327,-2.227931,-1.1021616,-1.0102224,-2.1308033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-07T00:00:00Z,1.0576084,-0.92879325,-1.4007157,0.86539525,0.09440096,1.0576084,-0.92879325,-1.4007157,0.86539525,0.09440096,1.0576084,-0.92879325,-1.4007157,0.86539525,0.09440096,1.0576084,-0.92879325,-1.4007157,0.86539525,0.09440096,1.0576084,-0.92879325,-1.4007157,0.86539525,0.09440096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-08T00:00:00Z,-3.1016445,-3.8153784,-2.9475582,-2.9345498,-4.6807456,-3.1016445,-3.8153784,-2.9475582,-2.9345498,-4.6807456,-3.1016445,-3.8153784,-2.9475582,-2.9345498,-4.6807456,-3.1016445,-3.8153784,-2.9475582,-2.9345498,-4.6807456,-3.1016445,-3.8153784,-2.9475582,-2.9345498,-4.6807456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-09T00:00:00Z,-0.19426534,-1.1141104,-0.562417,-1.0198861,-3.0978355,-0.19426534,-1.1141104,-0.562417,-1.0198861,-3.0978355,-0.19426534,-1.1141104,-0.562417,-1.0198861,-3.0978355,-0.19426534,-1.1141104,-0.562417,-1.0198861,-3.0978355,-0.19426534,-1.1141104,-0.562417,-1.0198861,-3.0978355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-10T00:00:00Z,1.6825188,0.86620045,1.3496993,1.0899944,-0.74609655,1.6825188,0.86620045,1.3496993,1.0899944,-0.74609655,1.6825188,0.86620045,1.3496993,1.0899944,-0.74609655,1.6825188,0.86620045,1.3496993,1.0899944,-0.74609655,1.6825188,0.86620045,1.3496993,1.0899944,-0.74609655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-11T00:00:00Z,6.3938103,5.038218,4.5472445,2.8529146,0.5246064,6.3938103,5.038218,4.5472445,2.8529146,0.5246064,6.3938103,5.038218,4.5472445,2.8529146,0.5246064,6.3938103,5.038218,4.5472445,2.8529146,0.5246064,6.3938103,5.038218,4.5472445,2.8529146,0.5246064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-12T00:00:00Z,5.0676203,4.7663064,5.8491344,5.886257,3.1910107,5.0676203,4.7663064,5.8491344,5.886257,3.1910107,5.0676203,4.7663064,5.8491344,5.886257,3.1910107,5.0676203,4.7663064,5.8491344,5.886257,3.1910107,5.0676203,4.7663064,5.8491344,5.886257,3.1910107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-13T00:00:00Z,6.788773,6.146412,6.723079,5.9242635,4.5321064,6.788773,6.146412,6.723079,5.9242635,4.5321064,6.788773,6.146412,6.723079,5.9242635,4.5321064,6.788773,6.146412,6.723079,5.9242635,4.5321064,6.788773,6.146412,6.723079,5.9242635,4.5321064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-14T00:00:00Z,6.589906,5.1059623,5.079547,6.0216837,4.7986593,6.589906,5.1059623,5.079547,6.0216837,4.7986593,6.589906,5.1059623,5.079547,6.0216837,4.7986593,6.589906,5.1059623,5.079547,6.0216837,4.7986593,6.589906,5.1059623,5.079547,6.0216837,4.7986593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-15T00:00:00Z,7.27643,5.545804,4.7842355,5.025891,3.4610598,7.27643,5.545804,4.7842355,5.025891,3.4610598,7.27643,5.545804,4.7842355,5.025891,3.4610598,7.27643,5.545804,4.7842355,5.025891,3.4610598,7.27643,5.545804,4.7842355,5.025891,3.4610598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-16T00:00:00Z,8.29268,5.950385,4.750439,6.0019884,4.7018776,8.29268,5.950385,4.750439,6.0019884,4.7018776,8.29268,5.950385,4.750439,6.0019884,4.7018776,8.29268,5.950385,4.750439,6.0019884,4.7018776,8.29268,5.950385,4.750439,6.0019884,4.7018776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-17T00:00:00Z,7.7586265,5.673047,4.4867835,4.296519,2.5961268,7.7586265,5.673047,4.4867835,4.296519,2.5961268,7.7586265,5.673047,4.4867835,4.296519,2.5961268,7.7586265,5.673047,4.4867835,4.296519,2.5961268,7.7586265,5.673047,4.4867835,4.296519,2.5961268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-18T00:00:00Z,7.402431,5.3809347,4.780205,4.5578885,3.2567995,7.402431,5.3809347,4.780205,4.5578885,3.2567995,7.402431,5.3809347,4.780205,4.5578885,3.2567995,7.402431,5.3809347,4.780205,4.5578885,3.2567995,7.402431,5.3809347,4.780205,4.5578885,3.2567995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-19T00:00:00Z,9.693298,7.386477,5.762881,5.592894,4.1482515,9.693298,7.386477,5.762881,5.592894,4.1482515,9.693298,7.386477,5.762881,5.592894,4.1482515,9.693298,7.386477,5.762881,5.592894,4.1482515,9.693298,7.386477,5.762881,5.592894,4.1482515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-20T00:00:00Z,11.228034,9.393664,8.591448,7.1119795,4.978694,11.228034,9.393664,8.591448,7.1119795,4.978694,11.228034,9.393664,8.591448,7.1119795,4.978694,11.228034,9.393664,8.591448,7.1119795,4.978694,11.228034,9.393664,8.591448,7.1119795,4.978694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-21T00:00:00Z,10.45772,8.791174,7.9198027,8.981444,7.8003297,10.45772,8.791174,7.9198027,8.981444,7.8003297,10.45772,8.791174,7.9198027,8.981444,7.8003297,10.45772,8.791174,7.9198027,8.981444,7.8003297,10.45772,8.791174,7.9198027,8.981444,7.8003297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-22T00:00:00Z,8.239812,6.329399,5.4735665,6.5333652,4.9933076,8.239812,6.329399,5.4735665,6.5333652,4.9933076,8.239812,6.329399,5.4735665,6.5333652,4.9933076,8.239812,6.329399,5.4735665,6.5333652,4.9933076,8.239812,6.329399,5.4735665,6.5333652,4.9933076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-23T00:00:00Z,6.4153223,4.73025,4.392162,5.345699,3.891425,6.4153223,4.73025,4.392162,5.345699,3.891425,6.4153223,4.73025,4.392162,5.345699,3.891425,6.4153223,4.73025,4.392162,5.345699,3.891425,6.4153223,4.73025,4.392162,5.345699,3.891425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-24T00:00:00Z,6.010655,5.7778516,7.0335746,5.8492026,3.768503,6.010655,5.7778516,7.0335746,5.8492026,3.768503,6.010655,5.7778516,7.0335746,5.8492026,3.768503,6.010655,5.7778516,7.0335746,5.8492026,3.768503,6.010655,5.7778516,7.0335746,5.8492026,3.768503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-25T00:00:00Z,7.0788336,5.746997,6.1250095,7.486431,5.7649627,7.0788336,5.746997,6.1250095,7.486431,5.7649627,7.0788336,5.746997,6.1250095,7.486431,5.7649627,7.0788336,5.746997,6.1250095,7.486431,5.7649627,7.0788336,5.746997,6.1250095,7.486431,5.7649627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-26T00:00:00Z,6.048831,5.372297,6.5261426,6.579136,4.895417,6.048831,5.372297,6.5261426,6.579136,4.895417,6.048831,5.372297,6.5261426,6.579136,4.895417,6.048831,5.372297,6.5261426,6.579136,4.895417,6.048831,5.372297,6.5261426,6.579136,4.895417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-27T00:00:00Z,9.504291,8.618131,8.733732,8.377073,6.537282,9.504291,8.618131,8.733732,8.377073,6.537282,9.504291,8.618131,8.733732,8.377073,6.537282,9.504291,8.618131,8.733732,8.377073,6.537282,9.504291,8.618131,8.733732,8.377073,6.537282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-28T00:00:00Z,8.131936,7.6799946,8.18165,7.939119,7.1383348,8.131936,7.6799946,8.18165,7.939119,7.1383348,8.131936,7.6799946,8.18165,7.939119,7.1383348,8.131936,7.6799946,8.18165,7.939119,7.1383348,8.131936,7.6799946,8.18165,7.939119,7.1383348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-29T00:00:00Z,7.313821,6.9474373,7.4244647,7.5574336,6.646849,7.313821,6.9474373,7.4244647,7.5574336,6.646849,7.313821,6.9474373,7.4244647,7.5574336,6.646849,7.313821,6.9474373,7.4244647,7.5574336,6.646849,7.313821,6.9474373,7.4244647,7.5574336,6.646849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-06-30T00:00:00Z,5.7653537,6.2379494,7.7797933,7.3514028,5.6786804,5.7653537,6.2379494,7.7797933,7.3514028,5.6786804,5.7653537,6.2379494,7.7797933,7.3514028,5.6786804,5.7653537,6.2379494,7.7797933,7.3514028,5.6786804,5.7653537,6.2379494,7.7797933,7.3514028,5.6786804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-07-01T00:00:00Z,8.7822075,7.444302,7.2460356,8.139211,7.1766653,8.7822075,7.444302,7.2460356,8.139211,7.1766653,8.7822075,7.444302,7.2460356,8.139211,7.1766653,8.7822075,7.444302,7.2460356,8.139211,7.1766653,8.7822075,7.444302,7.2460356,8.139211,7.1766653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-07-02T00:00:00Z,6.6948767,5.1799073,4.679893,5.365878,3.662345,6.6948767,5.1799073,4.679893,5.365878,3.662345,6.6948767,5.1799073,4.679893,5.365878,3.662345,6.6948767,5.1799073,4.679893,5.365878,3.662345,6.6948767,5.1799073,4.679893,5.365878,3.662345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-07-03T00:00:00Z,2.6897972,1.5932006,1.9861512,2.7645285,1.6682184,2.6897972,1.5932006,1.9861512,2.7645285,1.6682184,2.6897972,1.5932006,1.9861512,2.7645285,1.6682184,2.6897972,1.5932006,1.9861512,2.7645285,1.6682184,2.6897972,1.5932006,1.9861512,2.7645285,1.6682184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-07-04T00:00:00Z,4.4606185,3.942387,4.002365,3.0562332,1.58326,4.4606185,3.942387,4.002365,3.0562332,1.58326,4.4606185,3.942387,4.002365,3.0562332,1.58326,4.4606185,3.942387,4.002365,3.0562332,1.58326,4.4606185,3.942387,4.002365,3.0562332,1.58326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-07-05T00:00:00Z,4.919336,3.2563965,2.8495853,4.344912,3.0588682,4.919336,3.2563965,2.8495853,4.344912,3.0588682,4.919336,3.2563965,2.8495853,4.344912,3.0588682,4.919336,3.2563965,2.8495853,4.344912,3.0588682,4.919336,3.2563965,2.8495853,4.344912,3.0588682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-07-06T00:00:00Z,3.1623359,2.7568161,3.4754782,2.73241,0.8219713,3.1623359,2.7568161,3.4754782,2.73241,0.8219713,3.1623359,2.7568161,3.4754782,2.73241,0.8219713,3.1623359,2.7568161,3.4754782,2.73241,0.8219713,3.1623359,2.7568161,3.4754782,2.73241,0.8219713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982-07-07T00:00:00Z,8.836313,7.2762294,6.2329235,5.520998,2.8115885,8.836313,7.2762294,6.2329235,5.520998,2.8115885,8.836313,7.2762294,6.2329235,5.520998,2.8115885,8.836313,7.2762294,6.2329235,5.520998,2.8115885,8.836313,7.2762294,6.2329235,5.520998,2.8115885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
