Time,Row,Column,SitesChecked,CohortsKilled,Severity,SitesEventMN101,SitesEventMN102,BurnedSites,
5, 1, 1, 4, 108, 5, 4, 0, 4, 
5, 1, 2, 100, 1853, 4.93, 100, 0, 100, 
5, 1, 10, 1, 19, 4, 1, 0, 1, 
5, 1, 17, 2, 30, 5, 2, 0, 2, 
5, 1, 19, 337, 5623, 4.37388724035608, 237, 100, 337, 
5, 1, 34, 85, 1667, 3, 0, 85, 85, 
5, 1, 40, 1, 19, 3, 0, 1, 1, 
5, 1, 45, 88, 688, 3, 0, 88, 88, 
5, 1, 53, 119, 966, 3, 0, 119, 119, 
5, 1, 54, 1, 5, 3, 0, 1, 1, 
5, 1, 56, 2, 4, 3, 0, 2, 2, 
5, 1, 65, 1, 2, 3, 0, 1, 1, 
5, 1, 70, 7, 40, 3, 0, 7, 7, 
5, 1, 74, 47, 637, 3, 0, 47, 47, 
5, 1, 81, 600, 7730, 3, 0, 600, 600, 
5, 1, 95, 1, 7, 3, 0, 1, 1, 
5, 2, 37, 1, 27, 3, 0, 1, 1, 
5, 2, 50, 2, 7, 3, 0, 2, 2, 
5, 2, 67, 11, 74, 3, 0, 11, 11, 
5, 2, 80, 1, 2, 3, 0, 1, 1, 
5, 3, 71, 2, 17, 3, 0, 2, 2, 
5, 4, 70, 1, 15, 3, 0, 1, 1, 
5, 4, 72, 4, 21, 3, 0, 4, 4, 
5, 4, 86, 1, 2, 3, 0, 1, 1, 
5, 5, 59, 2, 7, 3, 0, 2, 2, 
5, 6, 60, 22, 232, 3, 0, 22, 22, 
5, 7, 40, 1, 15, 3, 0, 1, 1, 
5, 7, 56, 1, 2, 3, 0, 1, 1, 
5, 7, 72, 1, 15, 3, 0, 1, 1, 
5, 7, 84, 1, 2, 3, 0, 1, 1, 
5, 8, 28, 2, 26, 3, 0, 2, 2, 
5, 8, 55, 1, 5, 3, 0, 1, 1, 
5, 8, 62, 1, 2, 3, 0, 1, 1, 
5, 8, 63, 5, 36, 3, 0, 5, 5, 
5, 9, 1, 1, 14, 5, 1, 0, 1, 
5, 9, 31, 103, 1865, 3, 0, 103, 103, 
5, 9, 46, 1, 5, 3, 0, 1, 1, 
5, 9, 56, 141, 778, 3, 0, 141, 141, 
5, 10, 40, 600, 9872, 3.00333333333333, 1, 599, 600, 
5, 11, 54, 1, 2, 3, 0, 1, 1, 
5, 11, 56, 1, 2, 3, 0, 1, 1, 
5, 11, 68, 2, 7, 3, 0, 2, 2, 
5, 11, 90, 1, 2, 3, 0, 1, 1, 
5, 12, 24, 6, 134, 3, 0, 6, 6, 
5, 13, 1, 1, 14, 5, 1, 0, 1, 
5, 13, 51, 1, 15, 3, 0, 1, 1, 
5, 13, 52, 5, 49, 3, 0, 5, 5, 
5, 13, 65, 1, 5, 3, 0, 1, 1, 
5, 14, 19, 72, 1375, 4.16666666666667, 42, 30, 72, 
5, 14, 39, 1, 15, 3, 0, 1, 1, 
5, 14, 58, 1, 2, 3, 0, 1, 1, 
5, 14, 81, 2, 4, 3, 0, 2, 2, 
5, 15, 56, 1, 2, 3, 0, 1, 1, 
5, 15, 57, 1, 2, 3, 0, 1, 1, 
5, 16, 69, 69, 1014, 3, 0, 69, 69, 
5, 16, 96, 1, 2, 3, 0, 1, 1, 
5, 17, 25, 1, 27, 3, 0, 1, 1, 
5, 17, 35, 1, 19, 3, 0, 1, 1, 
5, 18, 32, 1, 27, 3, 0, 1, 1, 
5, 19, 12, 182, 3149, 4.96153846153846, 179, 3, 182, 
5, 19, 98, 8, 132, 3, 0, 8, 8, 
5, 21, 64, 1, 2, 3, 0, 1, 1, 
5, 21, 70, 1, 2, 3, 0, 1, 1, 
5, 21, 91, 1, 19, 3, 0, 1, 1, 
5, 22, 20, 1, 13, 3, 0, 1, 1, 
5, 22, 56, 1, 2, 3, 0, 1, 1, 
5, 22, 70, 8, 58, 3, 0, 8, 8, 
5, 22, 99, 1, 19, 3, 0, 1, 1, 
5, 23, 97, 47, 905, 3, 0, 47, 47, 
5, 23, 99, 1, 19, 3, 0, 1, 1, 
5, 24, 65, 98, 1012, 3, 0, 98, 98, 
5, 24, 78, 1, 19, 3, 0, 1, 1, 
5, 24, 86, 2, 38, 3, 0, 2, 2, 
5, 25, 21, 327, 6085, 3.5565749235474, 94, 233, 327, 
5, 25, 78, 239, 2982, 3, 0, 239, 239, 
5, 25, 95, 1, 19, 3, 0, 1, 1, 
5, 26, 28, 1, 27, 3, 0, 1, 1, 
5, 26, 67, 1, 2, 3, 0, 1, 1, 
5, 26, 79, 1, 15, 3, 0, 1, 1, 
5, 27, 1, 1, 19, 4, 1, 0, 1, 
5, 27, 41, 1, 2, 3, 0, 1, 1, 
5, 27, 63, 1, 2, 3, 0, 1, 1, 
5, 27, 74, 3, 49, 3, 0, 3, 3, 
5, 28, 3, 7, 152, 4.57142857142857, 7, 0, 7, 
5, 28, 70, 1, 2, 3, 0, 1, 1, 
5, 30, 36, 525, 3617, 3, 0, 525, 525, 
5, 31, 1, 4, 82, 5, 4, 0, 4, 
5, 31, 41, 4, 14, 3, 0, 4, 4, 
5, 31, 42, 1, 2, 3, 0, 1, 1, 
5, 31, 96, 15, 209, 3, 0, 15, 15, 
5, 31, 98, 1, 13, 3, 0, 1, 1, 
5, 32, 6, 58, 1258, 4.81034482758621, 58, 0, 58, 
5, 32, 42, 1, 2, 3, 0, 1, 1, 
5, 32, 46, 1, 2, 3, 0, 1, 1, 
5, 32, 68, 1, 2, 3, 0, 1, 1, 
5, 32, 71, 3, 12, 3, 0, 3, 3, 
5, 32, 85, 1, 2, 3, 0, 1, 1, 
5, 32, 86, 2, 30, 3, 0, 2, 2, 
5, 32, 99, 2, 26, 3, 0, 2, 2, 
5, 33, 93, 4, 72, 3, 0, 4, 4, 
5, 34, 44, 1, 2, 3, 0, 1, 1, 
5, 34, 60, 8, 98, 3, 0, 8, 8, 
5, 35, 51, 1, 19, 3, 0, 1, 1, 
5, 35, 58, 1, 15, 3, 0, 1, 1, 
5, 35, 98, 122, 1907, 3, 0, 122, 122, 
5, 36, 5, 1, 19, 4, 1, 0, 1, 
5, 36, 71, 24, 319, 3, 0, 24, 24, 
5, 36, 81, 2, 17, 3, 0, 2, 2, 
5, 36, 96, 1, 13, 3, 0, 1, 1, 
5, 37, 80, 1, 2, 3, 0, 1, 1, 
5, 37, 82, 3, 19, 3, 0, 3, 3, 
5, 38, 1, 6, 133, 4.66666666666667, 6, 0, 6, 
5, 38, 83, 34, 497, 3, 0, 34, 34, 
5, 38, 85, 5, 49, 3, 0, 5, 5, 
5, 38, 92, 1, 19, 3, 0, 1, 1, 
5, 39, 1, 1, 14, 5, 1, 0, 1, 
5, 39, 9, 14, 305, 4.92857142857143, 14, 0, 14, 
5, 39, 72, 1, 15, 3, 0, 1, 1, 
5, 39, 73, 129, 1790, 3, 0, 129, 129, 
5, 40, 3, 5, 70, 5, 5, 0, 5, 
5, 40, 6, 1, 19, 4, 1, 0, 1, 
5, 40, 7, 171, 3248, 4.87134502923977, 171, 0, 171, 
5, 40, 16, 12, 233, 5, 12, 0, 12, 
5, 40, 17, 1, 14, 5, 1, 0, 1, 
5, 40, 60, 22, 132, 3, 0, 22, 22, 
5, 40, 76, 1, 19, 3, 0, 1, 1, 
5, 40, 90, 2, 34, 3, 0, 2, 2, 
5, 41, 12, 1, 14, 5, 1, 0, 1, 
5, 41, 28, 1, 19, 3, 0, 1, 1, 
5, 41, 78, 28, 618, 3, 0, 28, 28, 
5, 41, 90, 1, 27, 3, 0, 1, 1, 
5, 42, 25, 70, 1234, 3, 0, 70, 70, 
5, 42, 30, 2, 38, 3, 0, 2, 2, 
5, 42, 86, 56, 822, 3, 0, 56, 56, 
5, 44, 17, 43, 750, 4.30232558139535, 28, 15, 43, 
5, 44, 32, 90, 1445, 3, 0, 90, 90, 
5, 46, 36, 1, 2, 3, 0, 1, 1, 
5, 46, 46, 1, 5, 3, 0, 1, 1, 
5, 47, 60, 6, 21, 3, 0, 6, 6, 
5, 47, 98, 226, 3636, 3, 0, 226, 226, 
5, 48, 33, 1, 19, 3, 0, 1, 1, 
5, 48, 58, 1, 2, 3, 0, 1, 1, 
5, 49, 40, 38, 282, 3, 0, 38, 38, 
5, 49, 60, 1, 2, 3, 0, 1, 1, 
5, 49, 61, 1, 2, 3, 0, 1, 1, 
5, 49, 80, 234, 2332, 3, 0, 234, 234, 
5, 50, 15, 35, 644, 4.6, 28, 7, 35, 
5, 50, 24, 137, 2786, 3.04379562043796, 3, 134, 137, 
5, 50, 26, 1, 27, 3, 0, 1, 1, 
5, 50, 28, 1, 19, 3, 0, 1, 1, 
5, 51, 2, 1, 27, 5, 1, 0, 1, 
5, 52, 43, 1, 2, 3, 0, 1, 1, 
5, 52, 58, 1, 2, 3, 0, 1, 1, 
5, 53, 3, 16, 283, 4.5, 16, 0, 16, 
5, 53, 7, 1, 14, 5, 1, 0, 1, 
5, 53, 13, 118, 2017, 4.20338983050847, 98, 20, 118, 
5, 53, 64, 2, 12, 3, 0, 2, 2, 
5, 54, 34, 1, 19, 3, 0, 1, 1, 
5, 54, 35, 2, 34, 3, 0, 2, 2, 
5, 54, 44, 29, 182, 3, 0, 29, 29, 
5, 54, 84, 1, 27, 3, 0, 1, 1, 
5, 55, 12, 1, 19, 4, 1, 0, 1, 
5, 55, 31, 73, 1474, 3, 0, 73, 73, 
5, 55, 46, 17, 70, 3, 0, 17, 17, 
5, 56, 65, 3, 21, 3, 0, 3, 3, 
5, 56, 81, 1, 19, 3, 0, 1, 1, 
5, 57, 11, 2, 21, 3, 2, 0, 2, 
5, 57, 48, 1, 5, 3, 0, 1, 1, 
5, 57, 55, 35, 198, 3, 0, 35, 35, 
5, 58, 2, 14, 191, 4.64285714285714, 14, 0, 14, 
5, 58, 44, 1, 2, 3, 0, 1, 1, 
5, 58, 46, 1, 15, 3, 0, 1, 1, 
5, 58, 63, 1, 7, 3, 0, 1, 1, 
5, 58, 68, 1, 7, 3, 0, 1, 1, 
5, 59, 6, 5, 16, 2.8, 5, 0, 5, 
5, 59, 40, 57, 530, 3, 0, 57, 57, 
5, 59, 47, 1, 2, 3, 0, 1, 1, 
5, 59, 48, 1, 2, 3, 0, 1, 1, 
5, 59, 60, 4, 28, 3, 0, 4, 4, 
5, 59, 65, 15, 105, 3, 0, 15, 15, 
5, 60, 6, 1, 2, 2, 1, 0, 1, 
5, 60, 50, 182, 1087, 3, 0, 182, 182, 
5, 60, 83, 1, 19, 3, 0, 1, 1, 
5, 61, 9, 1, 2, 2, 1, 0, 1, 
5, 61, 20, 2, 54, 4, 1, 1, 2, 
5, 61, 41, 4, 21, 3, 0, 4, 4, 
5, 62, 8, 7, 30, 2.71428571428571, 7, 0, 7, 
5, 62, 21, 1, 19, 3, 0, 1, 1, 
5, 62, 43, 1, 15, 3, 0, 1, 1, 
5, 62, 45, 197, 1101, 3, 0, 197, 197, 
5, 62, 63, 1, 7, 3, 0, 1, 1, 
5, 63, 5, 15, 100, 3.6, 15, 0, 15, 
5, 63, 9, 3, 12, 3.33333333333333, 3, 0, 3, 
5, 63, 65, 67, 341, 3, 0, 67, 67, 
5, 63, 79, 317, 4634, 3, 0, 317, 317, 
5, 64, 6, 1, 2, 2, 1, 0, 1, 
5, 64, 8, 1, 2, 2, 1, 0, 1, 
5, 64, 9, 1, 5, 4, 1, 0, 1, 
5, 64, 35, 1, 19, 3, 0, 1, 1, 
5, 64, 72, 1, 2, 3, 0, 1, 1, 
5, 64, 76, 1, 5, 3, 0, 1, 1, 
5, 65, 2, 1, 5, 4, 1, 0, 1, 
5, 65, 12, 11, 80, 3.45454545454545, 11, 0, 11, 
5, 65, 16, 1, 15, 5, 1, 0, 1, 
5, 65, 18, 91, 708, 3.16483516483516, 29, 62, 91, 
5, 65, 28, 124, 1314, 3, 0, 124, 124, 
5, 65, 46, 1, 2, 3, 0, 1, 1, 
5, 65, 72, 1, 2, 3, 0, 1, 1, 
5, 65, 75, 1, 15, 3, 0, 1, 1, 
5, 66, 10, 3, 9, 2.66666666666667, 3, 0, 3, 
5, 66, 16, 2, 4, 2, 2, 0, 2, 
5, 66, 22, 1, 15, 3, 0, 1, 1, 
5, 66, 35, 1, 19, 3, 0, 1, 1, 
5, 66, 72, 1, 2, 3, 0, 1, 1, 
5, 66, 96, 91, 1751, 3, 0, 91, 91, 
5, 67, 13, 2, 4, 2, 2, 0, 2, 
5, 67, 15, 1, 2, 2, 1, 0, 1, 
5, 67, 16, 2, 4, 2, 2, 0, 2, 
5, 68, 1, 8, 34, 3.5, 8, 0, 8, 
5, 68, 35, 1, 15, 3, 0, 1, 1, 
5, 69, 13, 1, 5, 4, 1, 0, 1, 
5, 70, 2, 9, 44, 3.88888888888889, 9, 0, 9, 
5, 70, 7, 73, 423, 4.38356164383562, 73, 0, 73, 
5, 70, 13, 1, 5, 4, 1, 0, 1, 
5, 70, 19, 1, 15, 5, 1, 0, 1, 
5, 70, 64, 61, 309, 3, 0, 61, 61, 
5, 71, 5, 1, 5, 4, 1, 0, 1, 
5, 71, 74, 2, 4, 3, 0, 2, 2, 
5, 72, 10, 3, 15, 4, 3, 0, 3, 
5, 72, 70, 1, 5, 3, 0, 1, 1, 
5, 73, 4, 4, 20, 4, 4, 0, 4, 
5, 73, 25, 2, 4, 3, 0, 2, 2, 
5, 74, 7, 16, 68, 3.4375, 16, 0, 16, 
5, 74, 11, 3, 17, 4.33333333333333, 3, 0, 3, 
5, 74, 13, 1, 15, 5, 1, 0, 1, 
5, 74, 35, 1, 2, 3, 0, 1, 1, 
5, 74, 45, 2, 10, 3, 0, 2, 2, 
5, 74, 63, 1, 5, 3, 0, 1, 1, 
5, 74, 72, 1, 2, 3, 0, 1, 1, 
5, 74, 88, 279, 3893, 3, 0, 279, 279, 
5, 74, 91, 1, 19, 3, 0, 1, 1, 
5, 75, 13, 1, 2, 2, 1, 0, 1, 
5, 75, 15, 1, 5, 4, 1, 0, 1, 
5, 75, 53, 103, 632, 3, 0, 103, 103, 
5, 75, 58, 2, 10, 3, 0, 2, 2, 
5, 75, 60, 3, 15, 3, 0, 3, 3, 
5, 75, 90, 1, 19, 3, 0, 1, 1, 
5, 76, 8, 1, 5, 4, 1, 0, 1, 
5, 76, 12, 3, 12, 3.33333333333333, 3, 0, 3, 
5, 76, 88, 2, 38, 3, 0, 2, 2, 
5, 77, 2, 1, 7, 5, 1, 0, 1, 
5, 77, 10, 6, 37, 3.83333333333333, 6, 0, 6, 
5, 77, 15, 1, 2, 2, 1, 0, 1, 
5, 78, 6, 1, 5, 4, 1, 0, 1, 
5, 78, 16, 5, 23, 2.6, 5, 0, 5, 
5, 78, 24, 164, 1946, 3.64024390243902, 83, 81, 164, 
5, 78, 62, 7, 23, 3, 0, 7, 7, 
5, 78, 99, 1, 27, 3, 0, 1, 1, 
5, 79, 4, 1, 5, 4, 1, 0, 1, 
5, 79, 23, 1, 5, 3, 0, 1, 1, 
5, 79, 64, 600, 4750, 3, 0, 600, 600, 
5, 79, 77, 1, 19, 3, 0, 1, 1, 
5, 79, 93, 2, 38, 3, 0, 2, 2, 
5, 80, 12, 6, 27, 3.66666666666667, 6, 0, 6, 
5, 80, 18, 2, 4, 2, 2, 0, 2, 
5, 80, 50, 2, 7, 3, 0, 2, 2, 
5, 81, 27, 2, 4, 3, 0, 2, 2, 
5, 81, 33, 1, 2, 3, 0, 1, 1, 
5, 81, 40, 1, 5, 3, 0, 1, 1, 
5, 81, 99, 2, 54, 3, 0, 2, 2, 
5, 82, 7, 23, 115, 3.95652173913043, 23, 0, 23, 
5, 82, 28, 2, 7, 3, 0, 2, 2, 
5, 82, 35, 5, 19, 3, 0, 5, 5, 
5, 82, 42, 1, 5, 3, 0, 1, 1, 
5, 82, 69, 1, 2, 3, 0, 1, 1, 
5, 83, 4, 43, 283, 4.7906976744186, 43, 0, 43, 
5, 83, 7, 1, 5, 4, 1, 0, 1, 
5, 83, 11, 1, 5, 4, 1, 0, 1, 
5, 83, 14, 5, 25, 4, 5, 0, 5, 
5, 83, 22, 1, 2, 3, 0, 1, 1, 
5, 83, 31, 118, 1609, 3, 0, 118, 118, 
5, 83, 40, 2, 10, 3, 0, 2, 2, 
5, 83, 41, 1, 5, 3, 0, 1, 1, 
5, 84, 9, 1, 2, 2, 1, 0, 1, 
5, 84, 10, 1, 2, 2, 1, 0, 1, 
5, 84, 33, 1, 5, 3, 0, 1, 1, 
5, 84, 94, 1, 15, 3, 0, 1, 1, 
5, 84, 96, 133, 2673, 3, 0, 133, 133, 
5, 85, 11, 1, 2, 2, 1, 0, 1, 
5, 85, 13, 2, 4, 2, 2, 0, 2, 
5, 86, 8, 2, 7, 3, 2, 0, 2, 
5, 86, 10, 18, 104, 3.44444444444444, 18, 0, 18, 
5, 86, 24, 2, 4, 3, 0, 2, 2, 
5, 86, 35, 6, 30, 3, 0, 6, 6, 
5, 86, 92, 1, 19, 3, 0, 1, 1, 
5, 87, 9, 1, 2, 2, 1, 0, 1, 
5, 87, 86, 2, 4, 3, 0, 2, 2, 
5, 89, 1, 1, 7, 5, 1, 0, 1, 
5, 89, 26, 1, 2, 3, 0, 1, 1, 
5, 89, 81, 1, 2, 3, 0, 1, 1, 
5, 90, 6, 29, 171, 4.44827586206897, 29, 0, 29, 
5, 90, 25, 4, 21, 3, 0, 4, 4, 
5, 91, 3, 2, 14, 5, 2, 0, 2, 
5, 91, 39, 10, 161, 3, 0, 10, 10, 
5, 91, 53, 2, 4, 3, 0, 2, 2, 
5, 92, 79, 2, 10, 3, 0, 2, 2, 
5, 93, 36, 2, 46, 3, 0, 2, 2, 
5, 93, 37, 6, 140, 3, 0, 6, 6, 
5, 93, 79, 3, 15, 3, 0, 3, 3, 
5, 93, 85, 22, 159, 3, 0, 22, 22, 
5, 94, 14, 50, 711, 4.32, 50, 0, 50, 
5, 94, 22, 46, 1008, 3.19565217391304, 6, 40, 46, 
5, 94, 43, 1, 15, 3, 0, 1, 1, 
5, 94, 81, 1, 2, 3, 0, 1, 1, 
5, 95, 46, 1, 19, 3, 0, 1, 1, 
5, 96, 3, 2, 12, 4.5, 2, 0, 2, 
5, 96, 6, 2, 10, 4, 2, 0, 2, 
5, 96, 77, 1, 5, 3, 0, 1, 1, 
5, 96, 81, 1, 15, 3, 0, 1, 1, 
5, 97, 1, 12, 66, 4.25, 12, 0, 12, 
5, 97, 40, 19, 281, 3, 0, 19, 19, 
5, 98, 4, 2, 10, 4, 2, 0, 2, 
5, 98, 10, 1, 2, 2, 1, 0, 1, 
5, 98, 78, 2, 4, 3, 0, 2, 2, 
5, 98, 79, 2, 4, 3, 0, 2, 2, 
5, 98, 83, 8, 42, 3, 0, 8, 8, 
5, 98, 84, 2, 4, 3, 0, 2, 2, 
5, 98, 89, 9, 21, 3, 0, 9, 9, 
5, 99, 88, 1, 2, 3, 0, 1, 1, 
10, 1, 11, 1, 19, 4, 1, 0, 1, 
10, 1, 66, 1, 1, 3, 0, 1, 1, 
10, 1, 80, 1, 2, 3, 0, 1, 1, 
10, 2, 39, 1, 6, 3, 0, 1, 1, 
10, 2, 51, 4, 3, 1.5, 0, 4, 4, 
10, 2, 53, 1, 1, 1, 0, 1, 1, 
10, 2, 55, 2, 2, 1, 0, 2, 2, 
10, 2, 61, 19, 43, 2.57894736842105, 0, 19, 19, 
10, 2, 80, 3, 6, 1, 0, 3, 3, 
10, 2, 86, 3, 8, 2.33333333333333, 0, 3, 3, 
10, 3, 1, 1, 27, 5, 1, 0, 1, 
10, 3, 69, 2, 3, 2, 0, 2, 2, 
10, 3, 86, 2, 2, 1, 0, 2, 2, 
10, 3, 91, 2, 2, 1, 0, 2, 2, 
10, 4, 55, 3, 3, 1.66666666666667, 0, 3, 3, 
10, 4, 81, 1, 3, 1, 0, 1, 1, 
10, 5, 45, 1, 1, 1, 0, 1, 1, 
10, 5, 49, 1, 1, 3, 0, 1, 1, 
10, 5, 57, 4, 6, 2.5, 0, 4, 4, 
10, 6, 3, 1, 14, 5, 1, 0, 1, 
10, 6, 40, 1, 2, 1, 0, 1, 1, 
10, 6, 43, 1, 1, 1, 0, 1, 1, 
10, 6, 69, 6, 13, 2.66666666666667, 0, 6, 6, 
10, 6, 73, 3, 49, 3, 0, 3, 3, 
10, 6, 87, 2, 2, 1, 0, 2, 2, 
10, 6, 88, 3, 7, 1.66666666666667, 0, 3, 3, 
10, 7, 38, 1, 4, 1, 0, 1, 1, 
10, 7, 41, 2, 3, 2, 0, 2, 2, 
10, 7, 65, 5, 10, 2.2, 0, 5, 5, 
10, 7, 70, 2, 5, 2, 0, 2, 2, 
10, 7, 89, 1, 2, 3, 0, 1, 1, 
10, 7, 90, 1, 5, 3, 0, 1, 1, 
10, 8, 31, 4, 17, 1.5, 0, 4, 4, 
10, 8, 35, 1, 2, 1, 0, 1, 1, 
10, 8, 53, 2, 2, 2, 0, 2, 2, 
10, 8, 56, 1, 1, 1, 0, 1, 1, 
10, 8, 80, 2, 2, 1, 0, 2, 2, 
10, 8, 87, 1, 1, 1, 0, 1, 1, 
10, 8, 97, 1, 1, 1, 0, 1, 1, 
10, 9, 40, 1, 2, 3, 0, 1, 1, 
10, 9, 65, 2, 5, 1, 0, 2, 2, 
10, 9, 69, 1, 1, 1, 0, 1, 1, 
10, 10, 48, 2, 3, 1, 0, 2, 2, 
10, 10, 71, 1, 4, 1, 0, 1, 1, 
10, 10, 79, 1, 19, 3, 0, 1, 1, 
10, 10, 88, 1, 1, 1, 0, 1, 1, 
10, 10, 99, 2, 2, 1, 0, 2, 2, 
10, 11, 65, 2, 4, 3, 0, 2, 2, 
10, 11, 66, 3, 5, 1.66666666666667, 0, 3, 3, 
10, 11, 84, 3, 5, 2.33333333333333, 0, 3, 3, 
10, 11, 85, 2, 4, 3, 0, 2, 2, 
10, 12, 45, 1, 3, 1, 0, 1, 1, 
10, 12, 53, 3, 3, 1.66666666666667, 0, 3, 3, 
10, 12, 63, 2, 2, 1, 0, 2, 2, 
10, 12, 89, 1, 2, 1, 0, 1, 1, 
10, 13, 23, 3, 2, 1, 0, 3, 3, 
10, 13, 25, 1, 13, 3, 0, 1, 1, 
10, 13, 58, 1, 1, 3, 0, 1, 1, 
10, 13, 60, 1, 3, 1, 0, 1, 1, 
10, 13, 62, 1, 3, 1, 0, 1, 1, 
10, 13, 86, 1, 2, 1, 0, 1, 1, 
10, 13, 87, 1, 2, 1, 0, 1, 1, 
10, 13, 88, 1, 2, 1, 0, 1, 1, 
10, 14, 25, 2, 4, 1, 0, 2, 2, 
10, 14, 39, 1, 1, 1, 0, 1, 1, 
10, 14, 67, 8, 10, 1.75, 0, 8, 8, 
10, 14, 86, 1, 2, 3, 0, 1, 1, 
10, 14, 99, 2, 4, 3, 0, 2, 2, 
10, 15, 20, 1, 27, 3, 0, 1, 1, 
10, 15, 49, 3, 7, 1, 0, 3, 3, 
10, 15, 80, 2, 4, 3, 0, 2, 2, 
10, 15, 95, 1, 3, 1, 0, 1, 1, 
10, 15, 98, 1, 2, 3, 0, 1, 1, 
10, 16, 73, 1, 2, 1, 0, 1, 1, 
10, 16, 74, 1, 2, 1, 0, 1, 1, 
10, 16, 79, 2, 3, 2, 0, 2, 2, 
10, 16, 91, 4, 10, 1, 0, 4, 4, 
10, 17, 61, 1, 2, 1, 0, 1, 1, 
10, 17, 85, 1, 1, 1, 0, 1, 1, 
10, 17, 98, 2, 4, 1, 0, 2, 2, 
10, 18, 23, 1, 3, 1, 0, 1, 1, 
10, 18, 25, 1, 3, 1, 0, 1, 1, 
10, 18, 79, 2, 7, 1, 0, 2, 2, 
10, 19, 30, 2, 2, 1, 0, 2, 2, 
10, 19, 38, 2, 6, 1, 0, 2, 2, 
10, 19, 39, 1, 2, 1, 0, 1, 1, 
10, 19, 56, 2, 2, 1, 0, 2, 2, 
10, 20, 31, 1, 2, 1, 0, 1, 1, 
10, 20, 37, 1, 2, 1, 0, 1, 1, 
10, 20, 38, 1, 3, 1, 0, 1, 1, 
10, 20, 44, 1, 5, 1, 0, 1, 1, 
10, 20, 54, 1, 1, 3, 0, 1, 1, 
10, 20, 69, 1, 2, 3, 0, 1, 1, 
10, 20, 89, 2, 2, 1, 0, 2, 2, 
10, 21, 26, 2, 5, 1, 0, 2, 2, 
10, 21, 63, 1, 1, 1, 0, 1, 1, 
10, 21, 69, 7, 11, 1.57142857142857, 0, 7, 7, 
10, 22, 46, 2, 2, 1, 0, 2, 2, 
10, 22, 90, 4, 11, 1, 0, 4, 4, 
10, 23, 48, 2, 6, 1, 0, 2, 2, 
10, 23, 52, 1, 4, 1, 0, 1, 1, 
10, 23, 60, 1, 1, 1, 0, 1, 1, 
10, 23, 69, 1, 1, 1, 0, 1, 1, 
10, 23, 75, 2, 18, 2, 0, 2, 2, 
10, 23, 77, 2, 46, 3, 0, 2, 2, 
10, 24, 29, 3, 9, 1, 0, 3, 3, 
10, 24, 32, 1, 2, 1, 0, 1, 1, 
10, 24, 39, 1, 1, 1, 0, 1, 1, 
10, 24, 40, 1, 2, 1, 0, 1, 1, 
10, 24, 45, 1, 4, 1, 0, 1, 1, 
10, 24, 80, 6, 43, 2, 0, 6, 6, 
10, 24, 91, 1, 2, 1, 0, 1, 1, 
10, 25, 1, 1, 4, 4, 1, 0, 1, 
10, 25, 22, 1, 1, 1, 0, 1, 1, 
10, 25, 37, 1, 2, 1, 0, 1, 1, 
10, 25, 77, 3, 11, 1, 0, 3, 3, 
10, 25, 86, 1, 3, 1, 0, 1, 1, 
10, 25, 87, 2, 6, 1, 0, 2, 2, 
10, 26, 69, 3, 7, 1.66666666666667, 0, 3, 3, 
10, 26, 89, 1, 4, 1, 0, 1, 1, 
10, 26, 93, 4, 9, 1, 0, 4, 4, 
10, 28, 28, 1, 3, 1, 0, 1, 1, 
10, 28, 48, 1, 3, 1, 0, 1, 1, 
10, 28, 85, 3, 1, 1, 0, 3, 3, 
10, 28, 86, 1, 4, 1, 0, 1, 1, 
10, 29, 46, 1, 4, 1, 0, 1, 1, 
10, 29, 47, 5, 9, 1.8, 0, 5, 5, 
10, 29, 55, 1, 4, 1, 0, 1, 1, 
10, 29, 92, 3, 13, 1.66666666666667, 0, 3, 3, 
10, 30, 3, 1, 14, 5, 1, 0, 1, 
10, 30, 37, 3, 2, 2.33333333333333, 0, 3, 3, 
10, 30, 67, 2, 2, 2, 0, 2, 2, 
10, 30, 76, 1, 2, 3, 0, 1, 1, 
10, 31, 9, 2, 14, 5, 1, 0, 1, 
10, 31, 51, 2, 4, 1, 0, 2, 2, 
10, 31, 85, 1, 1, 1, 0, 1, 1, 
10, 31, 99, 2, 2, 1, 0, 2, 2, 
10, 32, 28, 1, 2, 1, 0, 1, 1, 
10, 32, 53, 4, 9, 1, 0, 4, 4, 
10, 32, 75, 2, 6, 2, 0, 2, 2, 
10, 32, 81, 3, 3, 1, 0, 3, 3, 
10, 33, 9, 1, 14, 5, 1, 0, 1, 
10, 33, 39, 2, 2, 1, 0, 2, 2, 
10, 33, 78, 2, 2, 1, 0, 2, 2, 
10, 34, 37, 2, 2, 2, 0, 2, 2, 
10, 34, 40, 1, 1, 1, 0, 1, 1, 
10, 34, 43, 1, 1, 1, 0, 1, 1, 
10, 34, 46, 1, 1, 3, 0, 1, 1, 
10, 34, 52, 1, 3, 1, 0, 1, 1, 
10, 34, 59, 1, 4, 1, 0, 1, 1, 
10, 34, 78, 1, 1, 1, 0, 1, 1, 
10, 34, 84, 1, 2, 3, 0, 1, 1, 
10, 35, 28, 3, 8, 1, 0, 3, 3, 
10, 35, 54, 1, 3, 1, 0, 1, 1, 
10, 36, 36, 1, 1, 3, 0, 1, 1, 
10, 36, 37, 1, 1, 1, 0, 1, 1, 
10, 36, 70, 1, 2, 3, 0, 1, 1, 
